Ano,Mês,Dt.Lanç,Emissão,Venc,Tipo,Contrato,Referente,Doc,Estab,Status,Valor R$
2022,abr,2022-04-06,2022-04-05,2022-05-05,CONTRATO,ACTTIVE - DOCNIX,Licença de Uso,9434,EQUIPLEX,LANÇADO,3058.85
2022,abr,2022-04-20,2022-04-05,2022-05-05,CONTRATO,GRENKE - EQUIPLEX 1,Boleto 1,34388,EQUIPLEX,LANÇADO,1156.0
2022,abr,2022-04-05,2022-04-05,2022-05-05,CONTRATO,SETI - I7,"S4 Internet Controlada, Servidor Proxy",38921,I7 NÚCLEO,LANÇADO,1167.99
2022,abr,2022-04-05,2022-04-05,2022-04-12,CONTRATO,VALIDEINFO WEB,Serviços Consulta Web,164,I7 NÚCLEO,LANÇADO,201.97
2022,abr,2022-04-06,2022-04-06,2022-04-20,CONTRATO,CLARO NET - HT3,Internet HT3,1738296,I7 NÚCLEO,LANÇADO,155.0
2022,abr,2022-04-08,2022-04-08,2022-04-18,CONTRATO,CONTI CONSULTORIA,Consultoria em Sistemas - DP,634,I7 NÚCLEO,LANÇADO,5255.89
2022,abr,2022-04-08,2022-04-08,2022-05-06,CONTRATO,INGRAM - OFFICE 365,Office 365 Licença,1614286,EQUIPLEX,LANÇADO,2825.9
2022,abr,2022-04-07,2022-04-08,2022-05-02,CONTRATO,TOTVS 00 - TICKETS,TICKETS,888169,EQUIPLEX,LANÇADO,238.73
2022,abr,2022-04-11,2022-04-11,2022-04-29,CONTRATO,SANTODIGITAL 1,G Suite Business - Licenca,110036,I7 NÚCLEO,LANÇADO,7524.0
2022,abr,2022-04-11,2022-04-11,2022-04-29,CONTRATO,SANTODIGITAL 2,Suporte G Suite - Tx Manutenção,110037,I7 NÚCLEO,LANÇADO,150.0
2022,abr,2022-04-12,2022-04-11,2022-05-12,CONTRATO,VIRTOS BACKUP,Backup na Nuvem,20310,EQUIPLEX,LANÇADO,445.08
2022,abr,2022-04-12,2022-04-12,2022-05-02,CONTRATO,DIGITAL WORLD,Loc.Impressoras e serviços,10318,I7 NÚCLEO,LANÇADO,2763.12
2022,abr,2022-04-12,2022-04-12,2022-05-12,CONTRATO,TOTVS 02 - 400003/01,TOTVS 2 - 400003/01,889102,EQUIPLEX,LANÇADO,1597.5
2022,abr,2022-04-12,2022-04-12,2022-05-12,CONTRATO,TOTVS 03 - 365084/01 - 400003/01,TOTVS3 - 365084/01 - 400003/01,889103,EQUIPLEX,LANÇADO,9834.26
2022,abr,2022-04-12,2022-04-12,2022-05-23,CONTRATO,TOTVS 04 - 943448/02,TOTVS4 - 943448/02,889106,EQUIPLEX,LANÇADO,3447.3
2022,abr,2022-04-12,2022-04-12,2022-05-20,CONTRATO,TOTVS 05 - A48004/04,TOTVS5 - A48004/04,889105,EQUIPLEX,LANÇADO,4001.4
2022,abr,2022-04-12,2022-04-12,2022-05-14,CONTRATO,TOTVS 06 - AACMBM/02 - AAD762/02 - AAETUY/01 - AAIIIF/01 - AAIZC5/01 - AAJQD4/01 - AAKFPN/01 - AALITT/01 - AAHVOT/03 - AAIBOR/04 - AADEV1/08,TOTVS6 - AACMBM/02 - AAD762/02 - AACMP4/01 - AADVE1/08,889104,EQUIPLEX,LANÇADO,3030.89
2022,abr,2022-04-12,2022-04-12,2022-05-24,CONTRATO,TOTVS 07 - AACRAH/03,TOTVS7 - AACRAH/03,889107,EQUIPLEX,LANÇADO,1978.65
2022,abr,2022-04-11,2022-04-13,2022-04-25,CONTRATO,BELLFONE - 2,Serviços de telefonia,3593,EQUIPLEX,LANÇADO,4180.63
2022,abr,2022-04-20,2022-04-13,2022-04-28,CONTRATO,BELLFONE - 1,Serviços de telefonia,3594,EQUIPLEX,LANÇADO,1052.87
2022,abr,2022-04-18,2022-04-13,2022-05-16,CONTRATO,TOTVS 00 - TICKETS,TICKETS,892669,EQUIPLEX,LANÇADO,123.5
2022,abr,2022-04-15,2022-04-18,2022-05-14,CONTRATO,NEOMIND - P15110/21,Taxa de Manutenção,15233,I7 NÚCLEO,LANÇADO,866.25
2022,abr,2022-04-14,2022-04-18,2022-04-25,CONTRATO,TSPLUS BRASIL,Link Radio - Acesso Internet,612,I7 NÚCLEO,LANÇADO,3570.8
2022,abr,2022-04-25,2022-04-19,2022-05-15,CONTRATO,CORE TELECOM,Locação de Firewall,3576,I7 NÚCLEO,LANÇADO,960.0
2022,abr,2022-04-20,2022-04-20,2022-05-23,CONTRATO,NEOMIND - P3916/18,Licença de Uso Fusion,15279,I7 NÚCLEO,LANÇADO,2240.66
2022,abr,2022-04-22,2022-04-21,2022-05-03,CONTRATO,ALGAR - EQUIPLEX,Internet,164248,EQUIPLEX,LANÇADO,1748.99
2022,abr,2022-04-21,2022-04-21,2022-05-05,CONTRATO,GRENKE - I7,Nota I7,31289,I7 NÚCLEO,LANÇADO,843.78
2022,abr,2022-04-25,2022-04-23,2022-05-20,CONTRATO,SUPERI - G8NET - I7,Serviços de Internet,8453,I7 NÚCLEO,LANÇADO,1700.0
2022,abr,2022-05-02,2022-04-23,2022-05-15,CONTRATO,CLARO CELULAR,Celular - Equiplex,36550235,EQUIPLEX,LANÇADO,3167.91
2022,abr,2022-04-25,2022-04-25,2022-05-02,CONTRATO,CARLOS DIAS (MGC),Consultoria Servidores,1277,I7 NÚCLEO,LANÇADO,3960.0
2022,abr,2022-04-25,2022-04-25,2022-05-04,CONTRATO,VALCANAIA,Consultoria Financeira,203,I7 NÚCLEO,LANÇADO,7580.0
2022,mai,2022-05-02,2022-05-01,2022-05-10,CONTRATO,C&C COMPUTER CLOUD,Computação na Nuvem,5452,I7 NÚCLEO,LANÇADO,45372.66
2022,mai,2022-05-04,2022-05-01,2022-05-14,CONTRATO,OI - TELECOM GERAL - 0800,OI - 0800,14373602,EQUIPLEX,LANÇADO,303.13
2022,mai,2022-05-04,2022-05-01,2022-05-15,CONTRATO,OI - TELECOM GERAL - DDR,OI - DDR,14388788,EQUIPLEX,LANÇADO,952.91
2022,mai,2022-05-04,2022-05-01,2022-05-20,CONTRATO,VIVO OPERADORA - ALOS,Telefone - Alos,8231495,I7 NÚCLEO,LANÇADO,148.0
2022,mai,2022-05-02,2022-05-02,2022-05-20,CONTRATO,ALLE TECNOLOGIA,Gestão de ERP Totvs 12,3161,I7 NÚCLEO,LANÇADO,800.0
2022,mai,2022-05-02,2022-05-02,2022-05-20,CONTRATO,AMPLISTORE - AMPLIDRIVE,Amplidrive,1844,I7 NÚCLEO,LANÇADO,1260.84
2022,mai,2022-05-02,2022-05-02,2022-05-20,CONTRATO,APN ,Link Radio,3968,I7 NÚCLEO,LANÇADO,361.75
2022,mai,2022-05-02,2022-05-02,2022-05-10,CONTRATO,GLOBO SOLUÇÕES,Crachás para o DP,9022,EQUIPLEX,LANÇADO,350.0
2022,mai,2022-05-02,2022-05-02,2022-05-20,PEDIDO,ALLE TECNOLOGIA,Gestão de ERP Totvs 12,3160,I7 NÚCLEO,LANÇADO,2396.48
2022,mai,2022-05-02,2022-05-02,2022-05-12,PEDIDO,ALTO PADRAO ARMARIOS,Confecção e montagem móveis,16,I7 NÚCLEO,LANÇADO,2170.0
2022,mai,2022-05-05,2022-05-03,2022-05-20,CONTRATO,ALGAR - TRANSPLEX,Internet,167051,TRANSPLEX,LANÇADO,1603.45
2022,mai,2022-05-06,2022-05-03,2022-05-23,CONTRATO,TOTVS 01 - A42305/05,TOTVS 1 - A42305/05,893254,EQUIPLEX,LANÇADO,2884.14
2022,mai,2022-05-03,2022-05-03,2022-05-12,CONTRATO,VALIDEINFO WEB,Serviços Consulta Web,215,I7 NÚCLEO,LANÇADO,171.4
2022,mai,2022-05-04,2022-05-03,2022-05-04,PEDIDO,IGEILSON DE SOUZA SAN,????,623,I7 NÚCLEO,LANÇADO,925.0
2022,mai,2022-05-12,2022-05-03,2022-06-03,PEDIDO,PRIMETEK,"Equipamentos, acessórios",198581,I7 NÚCLEO,LANÇADO,2430.99
2022,mai,2022-05-04,2022-05-04,2022-05-11,PEDIDO,REGISTRO BR,Dominio de Internet,37067384,EQUIPLEX,LANÇADO,76.0
2022,mai,2022-05-06,2022-05-04,2022-06-05,CONTRATO,ACTTIVE - DOCNIX,Licença de Uso,9628,EQUIPLEX,LANÇADO,3058.85
2022,mai,2022-05-04,2022-05-04,2022-05-13,CONTRATO,ILOC3 LOCAÇÕES - EQUIPLEX,NF 2 - Equiplex,59,EQUIPLEX,LANÇADO,2597.66
2022,mai,2022-05-04,2022-05-04,2022-05-13,CONTRATO,ILOC3 LOCAÇÕES - I7,NF 1 - I7,60,I7 NÚCLEO,LANÇADO,2649.51
2022,mai,2022-05-04,2022-05-04,2022-06-06,CONTRATO,SETI - I7,"S4 Internet Controlada, Servidor Proxy",39664,I7 NÚCLEO,LANÇADO,1167.99
2022,mai,2022-05-04,2022-05-04,2022-06-12,CONTRATO,VIRTOS BACKUP,Backup na Nuvem,20648,EQUIPLEX,LANÇADO,447.78
2022,mai,2022-05-12,2022-05-04,2022-06-06,PEDIDO,PRIMETEK,"Equipamentos, acessórios",39716,I7 NÚCLEO,LANÇADO,2200.0
2022,mai,2022-05-05,2022-05-05,2022-05-20,CONTRATO,CLARO NET - HT3,Internet HT3,1936263,I7 NÚCLEO,LANÇADO,155.0
2022,mai,2022-05-05,2022-05-05,2022-05-14,CONTRATO,VALCANAIA,Consultoria Financeira,205,I7 NÚCLEO,LANÇADO,3000.0
2022,mai,2022-05-09,2022-05-06,2022-05-15,CONTRATO,CONTI CONSULTORIA,Consultoria em Sistemas - DP,774,I7 NÚCLEO,LANÇADO,4106.7
2022,mai,2022-05-06,2022-05-06,2022-05-14,CONTRATO,HPFS - LOCAÇÃO NOTEBOOKS,Locação de Notebooks,14052022,I7 NÚCLEO,LANÇADO,1857.27
2022,mai,2022-05-12,2022-05-09,2022-06-05,CONTRATO,GRENKE - I7,Nota I7,37744,I7 NÚCLEO,LANÇADO,843.78
2022,mai,2022-05-12,2022-05-09,2022-06-05,CONTRATO,GRENKE - EQUIPLEX 1,Boleto 1,40851,EQUIPLEX,LANÇADO,1156.0
2022,mai,2022-05-12,2022-05-09,2022-06-05,CONTRATO,GRENKE - EQUIPLEX 2,Boleto 2,37855,EQUIPLEX,LANÇADO,1926.94
2022,mai,2022-05-12,2022-05-09,2022-05-19,PEDIDO,VEST,,3306,EQUIPLEX,LANÇADO,866.6
2022,mai,2022-05-10,2022-05-10,2022-05-30,CONTRATO,DIGITAL WORLD,Loc.Impressoras e serviços,103397,I7 NÚCLEO,LANÇADO,2550.16
2022,mai,2022-05-12,2022-05-10,2022-05-24,CONTRATO,HPFS - LOCAÇÃO DESKTOP,Locação de Desktops,24052022,I7 NÚCLEO,LANÇADO,15236.2
2022,mai,2022-05-10,2022-05-10,2022-05-30,CONTRATO,TOTVS 00 - TICKETS,TICKETS,895610,EQUIPLEX,LANÇADO,4315.54
2022,mai,2022-05-10,2022-05-10,2022-05-25,CONTRATO,VIVO - EQUIPLEX,NF 1 - PRINCIPAL,431400778,EQUIPLEX,LANÇADO,1649.0
2022,mai,2022-05-12,2022-05-10,2022-05-25,CONTRATO,VIVO - EQUIPLEX - MONITORA,NF 2 - MONITORAMENTO,431513429,EQUIPLEX,LANÇADO,50.0
2022,mai,2022-05-12,2022-05-11,2022-06-08,CONTRATO,INGRAM - OFFICE 365,Office 365 Licença,163402,EQUIPLEX,LANÇADO,3126.9
2022,mai,2022-05-12,2022-05-11,2022-05-28,CONTRATO,SANTODIGITAL 1,G Suite Business - Licenca,112020,I7 NÚCLEO,LANÇADO,7524.0
2022,mai,2022-05-12,2022-05-11,2022-05-28,CONTRATO,SANTODIGITAL 2,Suporte G Suite - Tx Manutenção,112021,I7 NÚCLEO,LANÇADO,150.0
2022,mai,2022-05-16,2022-05-11,2022-06-13,CONTRATO,TOTVS 02 - 400003/01,TOTVS 2 - 400003/01,896833,EQUIPLEX,LANÇADO,1597.5
2022,mai,2022-05-16,2022-05-11,2022-06-13,CONTRATO,TOTVS 03 - 365084/01 - 400003/01,TOTVS3 - 365084/01 - 400003/01,896834,EQUIPLEX,LANÇADO,9834.26
2022,mai,2022-05-16,2022-05-11,2022-06-23,CONTRATO,TOTVS 04 - 943448/02,TOTVS4 - 943448/02,896837,EQUIPLEX,LANÇADO,3447.3
2022,mai,2022-05-16,2022-05-11,2022-06-20,CONTRATO,TOTVS 05 - A48004/04,TOTVS5 - A48004/04,896836,EQUIPLEX,LANÇADO,4001.4
2022,mai,2022-05-16,2022-05-11,2022-06-24,CONTRATO,TOTVS 06 - AACMBM/02 - AAD762/02 - AAETUY/01 - AAIIIF/01 - AAIZC5/01 - AAJQD4/01 - AAKFPN/01 - AALITT/01 - AAHVOT/03 - AAIBOR/04 - AADEV1/08,TOTVS6 - AACMBM/02 - AAD762/02 - AACMP4/01 - AADVE1/08,896835,EQUIPLEX,LANÇADO,3376.79
2022,mai,2022-05-16,2022-05-11,2022-06-24,CONTRATO,TOTVS 07 - AACRAH/03,TOTVS7 - AACRAH/03,896838,EQUIPLEX,LANÇADO,1978.65
2022,mai,2022-05-13,2022-05-13,2022-05-21,CONTRATO,TSPLUS BRASIL,Link Radio - Acesso Internet,764,I7 NÚCLEO,LANÇADO,3570.8
2022,mai,2022-05-16,2022-05-16,2022-06-16,CONTRATO,NEOMIND - P15110/21,Taxa de Manutenção,15425,I7 NÚCLEO,LANÇADO,866.25
2022,mai,2022-05-16,2022-05-16,2022-06-06,PEDIDO,ALLE TECNOLOGIA,Gestão de ERP Totvs 12,3209,I7 NÚCLEO,LANÇADO,5205.97
2022,mai,2022-05-17,2022-05-16,2022-05-27,CONTRATO,VIVO - EQUIPLEX,NF 1 - PRINCIPAL,431400778,EQUIPLEX,LANÇADO,1649.0
2022,mai,2022-05-17,2022-05-16,2022-05-27,CONTRATO,VIVO - EQUIPLEX - MONITORA,NF 2 - MONITORAMENTO,431513429,EQUIPLEX,LANÇADO,50.0
2022,mai,2022-05-17,2022-05-17,2022-05-25,CONTRATO,BELLFONE - 2,Serviços de telefonia,3645,EQUIPLEX,LANÇADO,4180.63
2022,mai,2022-05-17,2022-05-17,2022-05-25,CONTRATO,BELLFONE - 2,Serviços de telefonia,3646,EQUIPLEX,LANÇADO,1052.87
2022,mai,2022-05-18,2022-05-18,2022-06-17,PEDIDO,DIPS DISTRIBUIDORA,"Equipamento, periféricos",264402,I7 NÚCLEO,LANÇADO,2255.56
2022,mai,2022-05-20,2022-05-20,2022-06-20,CONTRATO,NEOMIND - P3916/18,Licença de Uso Fusion,15474,I7 NÚCLEO,LANÇADO,2240.66
2022,mai,2022-05-24,2022-05-21,2022-06-03,CONTRATO,ALGAR - EQUIPLEX,Internet,390552209,EQUIPLEX,LANÇADO,1748.99
2022,mai,2022-05-25,2022-05-23,2022-06-01,CONTRATO,CARLOS DIAS (MGC),Consultoria Servidores,1283,I7 NÚCLEO,LANÇADO,6352.0
2022,mai,2022-05-24,2022-05-23,2022-06-20,CONTRATO,SUPERI - G8NET - I7,GEOVANE,8712,I7 NÚCLEO,LANÇADO,1700.0
2022,mai,2022-05-26,2022-05-25,2022-06-15,CONTRATO,CORE TELECOM,Locação de Firewall,3601,I7 NÚCLEO,LANÇADO,960.0
2022,mai,2022-06-01,2022-05-30,2022-06-10,CONTRATO,GLOBO SOLUÇÕES,Crachás para o DP,350,EQUIPLEX,LANÇADO,350.0
2022,jun,2022-06-01,2022-06-01,2022-06-10,CONTRATO,C&C COMPUTER CLOUD,Computação na Nuvem,5520,I7 NÚCLEO,LANÇADO,50877.04
2022,jun,2022-06-02,2022-06-01,2022-06-11,CONTRATO,ILOC3 LOCAÇÕES - EQUIPLEX,GEOVANE,62,EQUIPLEX,LANÇADO,2597.66
2022,jun,2022-06-02,2022-06-01,2022-06-11,CONTRATO,ILOC3 LOCAÇÕES - I7,GEOVANE,61,I7 NÚCLEO,LANÇADO,2649.51
2022,jun,2022-06-02,2022-06-01,2022-06-12,CONTRATO,VALIDEINFO WEB,Serviços Consulta Web,266,I7 NÚCLEO,LANÇADO,171.4
2022,jun,2022-06-03,2022-06-01,2022-06-20,CONTRATO,VIVO OPERADORA - ALOS,Telefone - Alos,8356679,I7 NÚCLEO,LANÇADO,620.66
2022,jun,2022-06-01,2022-06-01,2022-06-10,CONTRATO,ALLE TECNOLOGIA,Gestão de ERP Totvs 12,3229,I7 NÚCLEO,LANÇADO,800.0
2022,jun,2022-06-04,2022-06-01,2022-06-15,CONTRATO,OI - TELECOM GERAL - DDR,OI - DDR,14539709,EQUIPLEX,LANÇADO,952.91
2022,jun,2022-06-05,2022-06-01,2022-06-17,CONTRATO,OI - TELECOM GERAL - 0800,OI - 0800,14524992,EQUIPLEX,LANÇADO,323.55
2022,jun,2022-06-02,2022-06-01,2022-06-20,CONTRATO,AMPLISTORE - AMPLIDRIVE,Amplidrive,1917,I7 NÚCLEO,LANÇADO,1260.84
2022,jun,2022-06-07,2022-06-01,2022-06-22,CONTRATO,TOTVS 01 - A42305/05,TOTVS 1 - A42305/05,900928,EQUIPLEX,LANÇADO,2884.14
2022,jun,2022-06-04,2022-06-01,2022-07-12,CONTRATO,VIRTOS BACKUP,Backup na Nuvem,20925,EQUIPLEX,LANÇADO,524.15
2022,jun,2022-06-02,2022-06-02,2022-06-15,CONTRATO,HPFS - LOCAÇÃO NOTEBOOKS,Locação de Notebooks,15062022,I7 NÚCLEO,LANÇADO,1857.27
2022,jun,2022-06-02,2022-06-02,2022-06-15,CONTRATO,CLARO CELULAR,Celular - Equiplex,-,EQUIPLEX,LANÇADO,3543.31
2022,jun,2022-06-01,2022-06-02,2022-06-15,CONTRATO,HPFS - LOCAÇÃO DESKTOP,Locação de Desktops,15062022,I7 NÚCLEO,LANÇADO,15236.2
2022,jun,2022-06-02,2022-06-02,2022-06-20,CONTRATO,APN ,Link Radio,4513,I7 NÚCLEO,LANÇADO,361.75
2022,jun,2022-06-07,2022-06-03,2022-06-20,CONTRATO,ALGAR - TRANSPLEX,Internet,-,TRANSPLEX,LANÇADO,1603.45
2022,jun,2022-06-04,2022-06-03,2022-07-05,CONTRATO,SETI - I7,"S4 Internet Controlada, Servidor Proxy",40394,I7 NÚCLEO,LANÇADO,1167.99
2022,jun,2022-06-05,2022-06-04,2022-06-20,CONTRATO,CLARO NET - HT3,Internet HT3,2127405,I7 NÚCLEO,LANÇADO,155.0
2022,jun,2022-06-06,2022-06-06,2022-07-05,CONTRATO,ACTTIVE - DOCNIX,Licença de Uso,9827,EQUIPLEX,LANÇADO,3058.85
2022,jun,2022-06-20,2022-06-06,2022-07-20,CONTRATO,SUPERI - G8NET - I7,Serviços de Internet,8869,I7 NÚCLEO,LANÇADO,1700.0
2022,jun,2022-06-06,2022-06-07,2022-06-15,CONTRATO,CONTI CONSULTORIA,Consultoria em Sistemas - DP,922,I7 NÚCLEO,LANÇADO,8420.63
2022,jun,2022-06-10,2022-06-09,2022-07-07,CONTRATO,INGRAM - OFFICE 365,Office 365 Licença,1650322,EQUIPLEX,LANÇADO,2978.5
2022,jun,2022-06-14,2022-06-09,2022-07-12,CONTRATO,TOTVS 02 - 400003/01,TOTVS 2 - 400003/01,904475,EQUIPLEX,LANÇADO,1597.5
2022,jun,2022-06-14,2022-06-09,2022-07-12,CONTRATO,TOTVS 03 - 365084/01 - 400003/01,TOTVS3 - 365084/01 - 400003/01,904476,EQUIPLEX,LANÇADO,9834.26
2022,jun,2022-06-14,2022-06-09,2022-07-23,CONTRATO,TOTVS 04 - 943448/02,TOTVS4 - 943448/02,904479,EQUIPLEX,LANÇADO,3447.3
2022,jun,2022-06-14,2022-06-09,2022-07-20,CONTRATO,TOTVS 05 - A48004/04,TOTVS5 - A48004/04,904478,EQUIPLEX,LANÇADO,4001.4
2022,jun,2022-06-14,2022-06-09,2022-07-14,CONTRATO,TOTVS 06 - AACMBM/02 - AAD762/02 - AAETUY/01 - AAIIIF/01 - AAIZC5/01 - AAJQD4/01 - AAKFPN/01 - AALITT/01 - AAHVOT/03 - AAIBOR/04 - AADEV1/08,TOTVS6 - AACMBM/02 - AAD762/02 - AACMP4/01 - AADVE1/08,904477,EQUIPLEX,LANÇADO,3376.79
2022,jun,2022-06-14,2022-06-09,2022-07-24,CONTRATO,TOTVS 07 - AACRAH/03,TOTVS7 - AACRAH/03,904480,EQUIPLEX,LANÇADO,2190.83
2022,jun,2022-06-13,2022-06-10,2022-06-30,CONTRATO,DIGITAL WORLD,Loc.Impressoras e serviços,10977,I7 NÚCLEO,LANÇADO,3375.24
2022,jun,2022-06-13,2022-06-13,2022-07-05,CONTRATO,GRENKE - EQUIPLEX 2,Boleto 2 - NOTA DESCONTABILIZADA,47963,EQUIPLEX,LANÇADO,1926.94
2022,jun,2022-06-13,2022-06-13,2022-07-05,CONTRATO,GRENKE - I7,Nota I7,48431,I7 NÚCLEO,LANÇADO,843.78
2022,jun,2022-06-13,2022-06-13,2022-07-05,CONTRATO,GRENKE - EQUIPLEX 1,Boleto 1,43527,EQUIPLEX,LANÇADO,1156.0
2022,jun,2022-06-13,2022-06-13,2022-07-01,CONTRATO,SANTODIGITAL 2,Suporte G Suite - Tx Manutenção,113917,I7 NÚCLEO,LANÇADO,150.0
2022,jun,2022-06-13,2022-06-13,2022-06-21,CONTRATO,TSPLUS BRASIL,Link Radio - Acesso Internet,921,I7 NÚCLEO,LANÇADO,3570.8
2022,jun,2022-06-13,2022-06-13,2022-06-28,CONTRATO,TOTVS 00 - TICKETS,TICKETS,903491,EQUIPLEX,LANÇADO,62.44
2022,jun,2022-06-13,2022-06-13,2022-07-01,CONTRATO,SANTODIGITAL 1,G Suite Business - Licenca,113916,I7 NÚCLEO,LANÇADO,7524.0
2022,jun,2022-06-15,2022-06-15,2022-06-25,CONTRATO,BELLFONE - 2,Serviços de telefonia,3686,EQUIPLEX,LANÇADO,4180.63
2022,jun,2022-06-15,2022-06-15,2022-06-25,CONTRATO,BELLFONE - 1,Serviços de telefonia,3685,EQUIPLEX,LANÇADO,1052.87
2022,jun,2022-06-15,2022-06-15,2022-07-15,CONTRATO,NEOMIND - P15110/21,Taxa de Manutenção,15606,I7 NÚCLEO,LANÇADO,866.25
2022,jun,2022-06-20,2022-06-17,2022-06-27,CONTRATO,VIVO - EQUIPLEX,NF 1 - PRINCIPAL,-,EQUIPLEX,LANÇADO,1699.0
2022,jun,2022-06-20,2022-06-20,2022-07-20,CONTRATO,NEOMIND - P3916/18,Licença de Uso Fusion,15640,I7 NÚCLEO,LANÇADO,2240.66
2022,jun,2022-06-21,2022-06-21,2022-06-30,CONTRATO,VALCANAIA,Consultoria Financeira,209,I7 NÚCLEO,LANÇADO,6480.0
2022,jun,2022-06-22,2022-06-21,2022-07-04,CONTRATO,ALGAR - EQUIPLEX,Internet,181367,EQUIPLEX,LANÇADO,1748.99
2022,jun,2022-06-21,2022-06-21,2022-07-15,CONTRATO,CORE TELECOM,Locação de Firewall,3626,I7 NÚCLEO,LANÇADO,960.0
2022,jun,2022-06-23,2022-06-22,2022-07-01,PEDIDO,CARLOS DIAS (MGC),PEDIDO,1290,I7 NÚCLEO,LANÇADO,10312.0
2022,jun,2022-06-22,2022-06-22,2022-07-22,PEDIDO,ACCESSTAGE TECNOLOGIA S.A.,Consultoria em software,115173,I7 NÚCLEO,LANÇADO,10950.0
2022,jun,2022-06-22,2022-06-22,2022-07-22,PEDIDO,ACCESSTAGE TECNOLOGIA S.A.,Consultoria em software,115174,I7 NÚCLEO,LANÇADO,10950.0
2022,jun,2022-06-23,2022-06-22,2022-06-28,PEDIDO,JANY-MARANS,Prestação de Serviços,129,I7 NÚCLEO,LANÇADO,1000.0
2022,jun,2022-06-23,2022-06-23,2022-07-22,PEDIDO,REGISTRO BR,Dominio de Internet,7388582,EQUIPLEX,LANÇADO,76.0
2022,jun,2022-07-01,2022-06-23,2022-07-15,CONTRATO,CLARO CELULAR,Celular - Equiplex,38525868,EQUIPLEX,LANÇADO,4287.63
2022,jun,2022-07-01,2022-06-23,2022-07-15,CONTRATO,CLARO CELULAR,Celular - Equiplex,38525850,EQUIPLEX,LANÇADO,35.18
2022,jun,2022-07-01,2022-06-23,2022-07-15,CONTRATO,CLARO CELULAR,Celular - Equiplex,15523204,EQUIPLEX,LANÇADO,33.77
2022,jun,2022-06-28,2022-06-27,2022-07-24,CONTRATO,TOTVS SP S/A,Consultoria,3329836,EQUIPLEX,LANÇADO,27506.15
2022,jun,2022-06-28,2022-06-28,2022-07-26,PEDIDO,REGISTRO BR,Dominio de Internet,7412512,EQUIPLEX,LANÇADO,112.0
2022,jun,2022-06-28,2022-06-28,2022-07-26,PEDIDO,REGISTRO BR,Dominio de Internet,7412470,EQUIPLEX,LANÇADO,112.0
2022,jun,2022-06-28,2022-06-28,2022-07-04,PEDIDO,REGISTRO BR,Dominio de Internet,7412639,EQUIPLEX,LANÇADO,336.0
2022,jul,2022-07-01,2022-07-01,2022-07-10,CONTRATO,C&C COMPUTER CLOUD,Computação na Nuvem,5554,I7 NÚCLEO,LANÇADO,50877.04
2022,jul,2022-07-01,2022-07-01,2022-07-10,CONTRATO,GLOBO SOLUÇÕES,Crachás para o DP,9648,EQUIPLEX,LANÇADO,350.0
2022,jul,2022-07-01,2022-07-01,2022-07-20,CONTRATO,AMPLISTORE - AMPLIDRIVE,Amplidrive,1979,I7 NÚCLEO,LANÇADO,1260.84
2022,jul,2022-07-01,2022-07-01,2022-07-24,CONTRATO,HPFS - LOCAÇÃO DESKTOP,Locação de Desktops,24072022,I7 NÚCLEO,LANÇADO,15236.2
2022,jul,2022-07-01,2022-07-01,2022-07-20,CONTRATO,ALLE TECNOLOGIA,Gestão de ERP Totvs 12,3290,I7 NÚCLEO,LANÇADO,800.0
2022,jul,2022-07-05,2022-07-01,2022-07-15,CONTRATO,OI - TELECOM GERAL - DDR,OI - DDR,14686650,EQUIPLEX,LANÇADO,952.91
2022,jul,2022-07-05,2022-07-01,2022-07-20,CONTRATO,VIVO OPERADORA - ALOS,Telefone - Alos,8478817,I7 NÚCLEO,LANÇADO,12.59
2022,jul,2022-07-05,2022-07-01,2022-07-15,CONTRATO,OI - TELECOM GERAL - 0800,OI - 0800,14672406,EQUIPLEX,LANÇADO,314.9
2022,jul,2022-07-06,2022-07-01,2022-07-22,CONTRATO,TOTVS 01 - A42305/05,TOTVS 1 - A42305/05,909551,EQUIPLEX,LANÇADO,2884.14
2022,jul,2022-07-01,2022-07-01,2022-07-14,CONTRATO,HPFS - LOCAÇÃO NOTEBOOKS,Locação de Notebooks,14072022,I7 NÚCLEO,LANÇADO,1857.27
2022,jul,2022-07-01,2022-07-01,2022-08-12,CONTRATO,VIRTOS BACKUP,Backup na Nuvem,21288,EQUIPLEX,LANÇADO,421.2
2022,jul,2022-07-01,2022-07-01,2022-07-20,PEDIDO,ALLE TECNOLOGIA,Gestão de ERP Totvs 12,3318,I7 NÚCLEO,LANÇADO,2396.48
2022,jul,2022-07-04,2022-07-04,2022-07-11,CONTRATO,ILOC3 LOCAÇÕES - EQUIPLEX,NF 2 - Equiplex,64,EQUIPLEX,LANÇADO,2597.66
2022,jul,2022-07-04,2022-07-04,2022-07-11,CONTRATO,ILOC3 LOCAÇÕES - I7,NF 1 - I7,63,I7 NÚCLEO,LANÇADO,2649.51
2022,jul,2022-07-04,2022-07-04,2022-07-20,CONTRATO,APN ,Link Radio,5052,I7 NÚCLEO,LANÇADO,361.75
2022,jul,2022-07-04,2022-07-04,2022-07-11,CONTRATO,VALCANAIA,Consultoria Financeira,210 / 211,I7 NÚCLEO,LANÇADO,8532.0
2022,jul,2022-07-05,2022-07-04,2022-07-12,PEDIDO,ALFAMATICA,"Equipamento, periféricos",643,I7 NÚCLEO,LANÇADO,2500.0
